"","Gene","Size","Start","End"
"5404","PA14_67250",402,1815464,1815865
"5405","PA14_67260",520,1815866,1816385
"5406","PA14_67270",276,1816386,1816661
"5407","PA14_67280",283,1816662,1816944
"5408","PA14_67300",322,1816945,1817266
"5409","PA14_67310",467,1817267,1817733
"5410","PA14_67320",509,1817734,1818242
"5411","PA14_67340",490,1818243,1818732
"5412","PA14_67350",608,1818733,1819340
"5413","PA14_67370",265,1819341,1819605
"5414","PA14_67380",312,1819606,1819917
"5415","PA14_67400",340,1819918,1820257
"5416","PA14_67410",196,1820258,1820453
"5417","PA14_67420",250,1820454,1820703
"5418","PA14_67440",453,1820704,1821156
"5419","PA14_67450",189,1821157,1821345
"5420","PA14_67460",85,1821346,1821430
"5421","PA14_67470",200,1821431,1821630
"5422","PA14_67490",336,1821631,1821966
"5423","PA14_67500",176,1821967,1822142
"5424","PA14_67510",646,1822143,1822788
"5425","PA14_67520",480,1822789,1823268
"5426","PA14_67530",1201,1823269,1824469
"5427","PA14_67540",194,1824470,1824663
"5428","PA14_67550",141,1824664,1824804
"5429","PA14_67560",605,1824805,1825409
"5430","PA14_67580",484,1825410,1825893
"5431","PA14_67600",469,1825894,1826362
"5432","PA14_67620",134,1826363,1826496
"5433","PA14_67630",735,1826497,1827231
"5434","PA14_67640",173,1827232,1827404
"5435","PA14_67650",190,1827405,1827594
"5436","PA14_67670",358,1827595,1827952
"5437","PA14_67680",499,1827953,1828451
"5438","PA14_67700",155,1828452,1828606
"5439","PA14_67710",153,1828607,1828759
"5440","PA14_67720",163,1828760,1828922
"5441","PA14_67740",84,1828923,1829006
"5442","PA14_67750",140,1829007,1829146
"5443","PA14_67770",515,1829147,1829661
"5444","PA14_67780",272,1829662,1829933
"5445","PA14_67790",454,1829934,1830387
"5446","PA14_67810",436,1830388,1830823
"5447","PA14_67820",257,1830824,1831080
"5448","PA14_67830",581,1831081,1831661
"5449","PA14_67840",251,1831662,1831912
"5450","PA14_67850",250,1831913,1832162
"5451","PA14_67860",248,1832163,1832410
"5452","PA14_67880",256,1832411,1832666
"5453","PA14_67890",245,1832667,1832911
"5454","PA14_67900",86,1832912,1832997
"5455","PA14_67920",213,1832998,1833210
"5456","PA14_67930",197,1833211,1833407
"5457","PA14_67940",132,1833408,1833539
"5458","PA14_67960",78,1833540,1833617
"5459","PA14_67970",368,1833618,1833985
"5460","PA14_67975",750,1833986,1834735
"5461","PA14_67990",355,1834736,1835090
"5462","PA14_68000",90,1835091,1835180
"5463","PA14_68040",245,1835181,1835425
"5464","PA14_68050",229,1835426,1835654
"5465","PA14_68060",263,1835655,1835917
"5466","PA14_68070",250,1835918,1836167
"5467","PA14_68080",231,1836168,1836398
"5468","PA14_68090",230,1836399,1836628
"5469","PA14_68100",311,1836629,1836939
"5470","PA14_68110",156,1836940,1837095
"5471","PA14_68120",538,1837096,1837633
"5472","PA14_68130",412,1837634,1838045
"5473","PA14_68140",522,1838046,1838567
"5474","PA14_68170",352,1838568,1838919
"5475","PA14_68190",302,1838920,1839221
"5476","PA14_68200",293,1839222,1839514
"5477","PA14_68210",181,1839515,1839695
"5478","PA14_68230",612,1839696,1840307
"5479","PA14_68250",478,1840308,1840785
"5480","PA14_68260",331,1840786,1841116
"5481","PA14_68280",240,1841117,1841356
"5482","PA14_68290",463,1841357,1841819
"5483","PA14_68300",482,1841820,1842301
"5484","PA14_68330",418,1842302,1842719
"5485","PA14_68340",336,1842720,1843055
"5486","PA14_68350",310,1843056,1843365
"5487","PA14_68360",634,1843366,1843999
"5488","PA14_68370",273,1844000,1844272
"5489","PA14_68380",188,1844273,1844460
"5490","PA14_68390",221,1844461,1844681
"5491","PA14_68400",145,1844682,1844826
"5492","PA14_68420",332,1844827,1845158
"5493","PA14_68430",279,1845159,1845437
"5494","PA14_68440",773,1845438,1846210
"5495","PA14_68450",139,1846211,1846349
"5496","PA14_68460",135,1846350,1846484
"5497","PA14_68470",71,1846485,1846555
"5498","PA14_68480",185,1846556,1846740
"5499","PA14_68490",147,1846741,1846887
"5500","PA14_68500",387,1846888,1847274
"5501","PA14_68510",596,1847275,1847870
"5502","PA14_68530",411,1847871,1848281
"5503","PA14_68550",302,1848282,1848583
"5504","PA14_68560",200,1848584,1848783
"5505","PA14_68570",118,1848784,1848901
"5506","PA14_68580",513,1848902,1849414
"5507","PA14_68610",297,1849415,1849711
"5508","PA14_68620",267,1849712,1849978
"5509","PA14_68630",131,1849979,1850109
"5510","PA14_68640",144,1850110,1850253
"5511","PA14_68660",301,1850254,1850554
"5512","PA14_68670",307,1850555,1850861
"5513","PA14_68680",439,1850862,1851300
"5514","PA14_68700",247,1851301,1851547
"5515","PA14_68710",779,1851548,1852326
"5516","PA14_68720",129,1852327,1852455
"5517","PA14_68730",532,1852456,1852987
"5518","PA14_68740",473,1852988,1853460
"5519","PA14_68750",265,1853461,1853725
"5520","PA14_68770",384,1853726,1854109
"5521","PA14_68780",422,1854110,1854531
"5522","PA14_68800",225,1854532,1854756
"5523","PA14_68810",454,1854757,1855210
"5524","PA14_68820",661,1855211,1855871
"5525","PA14_68830",150,1855872,1856021
"5526","PA14_68840",109,1856022,1856130
"5527","PA14_68850",958,1856131,1857088
"5528","PA14_68860",129,1857089,1857217
"5529","PA14_68870",360,1857218,1857577
"5530","PA14_68890",539,1857578,1858116
"5531","PA14_68900",332,1858117,1858448
"5532","PA14_68920",314,1858449,1858762
"5533","PA14_68930",418,1858763,1859180
"5534","PA14_68940",273,1859181,1859453
"5535","PA14_68955",405,1859454,1859858
"5536","PA14_68970",160,1859859,1860018
"5537","PA14_68980",424,1860019,1860442
"5538","PA14_69000",444,1860443,1860886
"5539","PA14_69010",184,1860887,1861070
"5540","PA14_69020",103,1861071,1861173
"5541","PA14_69030",104,1861174,1861277
"5542","PA14_69040",203,1861278,1861480
"5543","PA14_69050",152,1861481,1861632
"5544","PA14_69060",374,1861633,1862006
"5545","PA14_69070",916,1862007,1862922
"5546","PA14_69090",357,1862923,1863279
"5547","PA14_69100",139,1863280,1863418
"5548","PA14_69110",325,1863419,1863743
"5549","PA14_69130",448,1863744,1864191
"5550","PA14_69140",322,1864192,1864513
"5551","PA14_69150",488,1864514,1865001
"5552","PA14_69170",741,1865002,1865742
"5553","PA14_69190",419,1865743,1866161
"5554","PA14_69200",108,1866162,1866269
"5555","PA14_69220",506,1866270,1866775
"5556","PA14_69230",736,1866776,1867511
"5557","PA14_69240",337,1867512,1867848
"5558","PA14_69250",196,1867849,1868044
"5559","PA14_69260",222,1868045,1868266
"5560","PA14_69270",157,1868267,1868423
"5561","PA14_69280",160,1868424,1868583
"5562","PA14_69300",633,1868584,1869216
"5563","PA14_69310",209,1869217,1869425
"5564","PA14_69320",259,1869426,1869684
"5565","PA14_69330",192,1869685,1869876
"5566","PA14_69340",638,1869877,1870514
"5567","PA14_69350",159,1870515,1870673
"5568","PA14_69370",355,1870674,1871028
"5569","PA14_69380",209,1871029,1871237
"5570","PA14_69390",160,1871238,1871397
"5571","PA14_69400",163,1871398,1871560
"5572","PA14_69420",412,1871561,1871972
"5573","PA14_69430",376,1871973,1872348
"5574","PA14_69440",289,1872349,1872637
"5575","PA14_69450",313,1872638,1872950
"5576","PA14_69470",248,1872951,1873198
"5577","PA14_69480",358,1873199,1873556
"5578","PA14_69500",464,1873557,1874020
"5579","PA14_69510",357,1874021,1874377
"5580","PA14_69520",1174,1874378,1875551
"5581","PA14_69540",293,1875552,1875844
"5582","PA14_69550",680,1875845,1876524
"5583","PA14_69560",172,1876525,1876696
"5584","PA14_69570",326,1876697,1877022
"5585","PA14_69580",91,1877023,1877113
"5586","PA14_69590",293,1877114,1877406
"5587","PA14_69600",77,1877407,1877483
"5588","PA14_69610",951,1877484,1878434
"5589","PA14_69620",242,1878435,1878676
"5590","PA14_69630",134,1878677,1878810
"5591","PA14_69640",111,1878811,1878921
"5592","PA14_69660",46,1878922,1878967
"5593","PA14_69670",415,1878968,1879382
"5594","PA14_69690",276,1879383,1879658
"5595","PA14_69700",233,1879659,1879891
"5596","PA14_69710",303,1879892,1880194
"5597","PA14_69720",232,1880195,1880426
"5598","PA14_69740",389,1880427,1880815
"5599","PA14_69750",458,1880816,1881273
"5600","PA14_69760",304,1881274,1881577
"5601","PA14_69770",105,1881578,1881682
"5602","PA14_69780",141,1881683,1881823
"5603","PA14_69795",442,1881824,1882265
"5604","PA14_69810",112,1882266,1882377
"5605","PA14_69820",86,1882378,1882463
"5606","PA14_69840",497,1882464,1882960
"5607","PA14_69850",753,1882961,1883713
"5608","PA14_69870",349,1883714,1884062
"5609","PA14_69880",305,1884063,1884367
"5610","PA14_69890",488,1884368,1884855
"5611","PA14_69900",558,1884856,1885413
"5612","PA14_69910",669,1885414,1886082
"5613","PA14_69925",572,1886083,1886654
"5614","PA14_69940",190,1886655,1886844
"5615","PA14_69950",619,1886845,1887463
"5616","PA14_69970",152,1887464,1887615
"5617","PA14_69980",182,1887616,1887797
"5618","PA14_69990",357,1887798,1888154
"5619","PA14_70010",117,1888155,1888271
"5620","PA14_70040",432,1888272,1888703
"5621","PA14_70050",114,1888704,1888817
"5622","PA14_70060",63,1888818,1888880
"5623","PA14_70070",856,1888881,1889736
"5624","PA14_70080",162,1889737,1889898
"5625","PA14_70100",439,1889899,1890337
"5626","PA14_70110",529,1890338,1890866
"5627","PA14_70120",387,1890867,1891253
"5628","PA14_70140",497,1891254,1891750
"5629","PA14_70160",444,1891751,1892194
"5630","PA14_70170",120,1892195,1892314
"5631","PA14_70180",51,1892315,1892365
"5632","PA14_70190",78,1892366,1892443
"5633","PA14_70200",526,1892444,1892969
"5634","PA14_70220",63,1892970,1893032
"5635","PA14_70230",224,1893033,1893256
"5636","PA14_70240",402,1893257,1893658
"5637","PA14_70260",151,1893659,1893809
"5638","PA14_70270",855,1893810,1894664
"5639","PA14_70280",301,1894665,1894965
"5640","PA14_70290",356,1894966,1895321
"5641","PA14_70300",316,1895322,1895637
"5642","PA14_70310",402,1895638,1896039
"5643","PA14_70330",442,1896040,1896481
"5644","PA14_70340",129,1896482,1896610
"5645","PA14_70350",154,1896611,1896764
"5646","PA14_70360",205,1896765,1896969
"5647","PA14_70370",213,1896970,1897182
"5648","PA14_70390",259,1897183,1897441
"5649","PA14_70400",123,1897442,1897564
"5650","PA14_70420",239,1897565,1897803
"5651","PA14_70430",293,1897804,1898096
"5652","PA14_70440",203,1898097,1898299
"5653","PA14_70450",88,1898300,1898387
"5654","PA14_70470",703,1898388,1899090
"5655","PA14_70480",126,1899091,1899216
"5656","PA14_70490",243,1899217,1899459
"5657","PA14_70510",206,1899460,1899665
"5658","PA14_70530",266,1899666,1899931
"5659","PA14_70550",283,1899932,1900214
"5660","PA14_70560",310,1900215,1900524
"5661","PA14_70570",724,1900525,1901248
"5662","PA14_70580",469,1901249,1901717
"5663","PA14_70590",130,1901718,1901847
"5664","PA14_70600",97,1901848,1901944
"5665","PA14_70620",384,1901945,1902328
"5666","PA14_70630",55,1902329,1902383
"5667","PA14_70640",55,1902384,1902438
"5668","PA14_70650",141,1902439,1902579
"5669","PA14_70670",408,1902580,1902987
"5670","PA14_70680",359,1902988,1903346
"5671","PA14_70690",499,1903347,1903845
"5672","PA14_70710",251,1903846,1904096
"5673","PA14_70720",178,1904097,1904274
"5674","PA14_70730",296,1904275,1904570
"5675","PA14_70740",151,1904571,1904721
"5676","PA14_70750",229,1904722,1904950
"5677","PA14_70760",443,1904951,1905393
"5678","PA14_70770",446,1905394,1905839
"5679","PA14_70780",299,1905840,1906138
"5680","PA14_70790",300,1906139,1906438
"5681","PA14_70800",242,1906439,1906680
"5682","PA14_70810",277,1906681,1906957
"5683","PA14_70830",558,1906958,1907515
"5684","PA14_70850",678,1907516,1908193
"5685","PA14_70860",323,1908194,1908516
"5686","PA14_70920",438,1908517,1908954
"5687","PA14_70930",134,1908955,1909088
"5688","PA14_70940",561,1909089,1909649
"5689","PA14_70950",490,1909650,1910139
"5690","PA14_70970",197,1910140,1910336
"5691","PA14_70980",516,1910337,1910852
"5692","PA14_71000",392,1910853,1911244
"5693","PA14_71020",279,1911245,1911523
"5694","PA14_71030",312,1911524,1911835
"5695","PA14_71060",458,1911836,1912293
"5696","PA14_71070",367,1912294,1912660
"5697","PA14_71080",125,1912661,1912785
"5698","PA14_71090",297,1912786,1913082
"5699","PA14_71100",355,1913083,1913437
"5700","PA14_71110",331,1913438,1913768
"5701","PA14_71120",159,1913769,1913927
"5702","PA14_71140",367,1913928,1914294
"5703","PA14_71150",298,1914295,1914592
"5704","PA14_71160",312,1914593,1914904
"5705","PA14_71170",336,1914905,1915240
"5706","PA14_71180",384,1915241,1915624
"5707","PA14_71190",224,1915625,1915848
"5708","PA14_71200",140,1915849,1915988
"5709","PA14_71210",450,1915989,1916438
"5710","PA14_71220",528,1916439,1916966
"5711","PA14_71230",156,1916967,1917122
"5712","PA14_71240",325,1917123,1917447
"5713","PA14_71250",176,1917448,1917623
"5714","PA14_71260",686,1917624,1918309
"5715","PA14_71280",698,1918310,1919007
"5716","PA14_71300",328,1919008,1919335
"5717","PA14_71310",257,1919336,1919592
"5718","PA14_71320",189,1919593,1919781
"5719","PA14_71330",68,1919782,1919849
"5720","PA14_71340",134,1919850,1919983
"5721","PA14_71350",79,1919984,1920062
"5722","PA14_71360",110,1920063,1920172
"5723","PA14_71370",96,1920173,1920268
"5724","PA14_71380",58,1920269,1920326
"5725","PA14_71390",186,1920327,1920512
"5726","PA14_71400",36,1920513,1920548
"5727","PA14_71410",429,1920549,1920977
"5728","PA14_71420",366,1920978,1921343
"5729","PA14_71430",813,1921344,1922156
"5730","PA14_71440",346,1922157,1922502
"5731","PA14_71450",213,1922503,1922715
"5732","PA14_71460",448,1922716,1923163
"5733","PA14_71470",438,1923164,1923601
"5734","PA14_71490",106,1923602,1923707
"5735","PA14_71500",1076,1923708,1924783
"5736","PA14_71510",211,1924784,1924994
"5737","PA14_71530",285,1924995,1925279
"5738","PA14_71560",399,1925280,1925678
"5739","PA14_71570",318,1925679,1925996
"5740","PA14_71580",193,1925997,1926189
"5741","PA14_71590",81,1926190,1926270
"5742","PA14_71600",360,1926271,1926630
"5743","PA14_71620",163,1926631,1926793
"5744","PA14_71630",362,1926794,1927155
"5745","PA14_71640",302,1927156,1927457
"5746","PA14_71650",474,1927458,1927931
"5747","PA14_71670",428,1927932,1928359
"5748","PA14_71680",491,1928360,1928850
"5749","PA14_71690",149,1928851,1928999
"5750","PA14_71700",224,1929000,1929223
"5751","PA14_71710",417,1929224,1929640
"5752","PA14_71720",607,1929641,1930247
"5753","PA14_71740",471,1930248,1930718
"5754","PA14_71750",311,1930719,1931029
"5755","PA14_71760",71,1931030,1931100
"5756","PA14_71780",293,1931101,1931393
"5757","PA14_71800",488,1931394,1931881
"5758","PA14_71820",464,1931882,1932345
"5759","PA14_71830",263,1932346,1932608
"5760","PA14_71840",733,1932609,1933341
"5761","PA14_71850",951,1933342,1934292
"5762","PA14_71870",728,1934293,1935020
"5763","PA14_71880",142,1935021,1935162
"5764","PA14_71890",497,1935163,1935659
"5765","PA14_71900",67,1935660,1935726
"5766","PA14_71910",381,1935727,1936107
"5767","PA14_71920",375,1936108,1936482
"5768","PA14_71930",460,1936483,1936942
"5769","PA14_71940",421,1936943,1937363
"5770","PA14_71960",265,1937364,1937628
"5771","PA14_71970",479,1937629,1938107
"5772","PA14_71990",323,1938108,1938430
"5773","PA14_72000",304,1938431,1938734
"5774","PA14_72010",544,1938735,1939278
"5775","PA14_72020",433,1939279,1939711
"5776","PA14_72030",287,1939712,1939998
"5777","PA14_72040",380,1939999,1940378
"5778","PA14_72050",278,1940379,1940656
"5779","PA14_72060",70,1940657,1940726
"5780","PA14_72070",105,1940727,1940831
"5781","PA14_72080",97,1940832,1940928
"5782","PA14_72090",111,1940929,1941039
"5783","PA14_72110",652,1941040,1941691
"5784","PA14_72130",139,1941692,1941830
"5785","PA14_72140",314,1941831,1942144
"5786","PA14_72150",120,1942145,1942264
"5787","PA14_72170",434,1942265,1942698
"5788","PA14_72180",257,1942699,1942955
"5789","PA14_72200",204,1942956,1943159
"5790","PA14_72210",379,1943160,1943538
"5791","PA14_72220",266,1943539,1943804
"5792","PA14_72230",582,1943805,1944386
"5793","PA14_72250",512,1944387,1944898
"5794","PA14_72260",186,1944899,1945084
"5795","PA14_72280",429,1945085,1945513
"5796","PA14_72300",390,1945514,1945903
"5797","PA14_72320",409,1945904,1946312
"5798","PA14_72340",444,1946313,1946756
"5799","PA14_72350",64,1946757,1946820
"5800","PA14_72360",155,1946821,1946975
"5801","PA14_72370",53,1946976,1947028
"5802","PA14_72380",449,1947029,1947477
"5803","PA14_72390",595,1947478,1948072
"5804","PA14_72400",259,1948073,1948331
"5805","PA14_72410",197,1948332,1948528
"5806","PA14_72420",671,1948529,1949199
"5807","PA14_72430",315,1949200,1949514
"5808","PA14_72450",211,1949515,1949725
"5809","PA14_72460",201,1949726,1949926
"5810","PA14_72470",97,1949927,1950023
"5811","PA14_72480",215,1950024,1950238
"5812","PA14_72490",913,1950239,1951151
"5813","PA14_72500",115,1951152,1951266
"5814","PA14_72510",316,1951267,1951582
"5815","PA14_72520",229,1951583,1951811
"5816","PA14_72540",734,1951812,1952545
"5817","PA14_72550",307,1952546,1952852
"5818","PA14_72560",167,1952853,1953019
"5819","PA14_72580",269,1953020,1953288
"5820","PA14_72590",262,1953289,1953550
"5821","PA14_72600",262,1953551,1953812
"5822","PA14_72620",335,1953813,1954147
"5823","PA14_72630",225,1954148,1954372
"5824","PA14_72640",260,1954373,1954632
"5825","PA14_72650",285,1954633,1954917
"5826","PA14_72660",217,1954918,1955134
"5827","PA14_72690",443,1955135,1955577
"5828","PA14_72700",222,1955578,1955799
"5829","PA14_72710",449,1955800,1956248
"5830","PA14_72720",462,1956249,1956710
"5831","PA14_72740",588,1956711,1957298
"5832","PA14_72750",292,1957299,1957590
"5833","PA14_72760",262,1957591,1957852
"5834","PA14_72770",181,1957853,1958033
"5835","PA14_72780",288,1958034,1958321
"5836","PA14_72790",194,1958322,1958515
"5837","PA14_72800",567,1958516,1959082
"5838","PA14_72810",188,1959083,1959270
"5839","PA14_72820",241,1959271,1959511
"5840","PA14_72830",94,1959512,1959605
"5841","PA14_72840",252,1959606,1959857
"5842","PA14_72850",492,1959858,1960349
"5843","PA14_72870",450,1960350,1960799
"5844","PA14_72880",260,1960800,1961059
"5845","PA14_72890",246,1961060,1961305
"5846","PA14_72900",70,1961306,1961375
"5847","PA14_72920",133,1961376,1961508
"5848","PA14_72930",326,1961509,1961834
"5849","PA14_72940",585,1961835,1962419
"5850","PA14_72960",435,1962420,1962854
"5851","PA14_72970",343,1962855,1963197
"5852","PA14_72980",356,1963198,1963553
"5853","PA14_72990",122,1963554,1963675
"5854","PA14_73000",213,1963676,1963888
"5855","PA14_73010",400,1963889,1964288
"5856","PA14_73020",134,1964289,1964422
"5857","PA14_73030",138,1964423,1964560
"5858","PA14_73040",397,1964561,1964957
"5859","PA14_73050",298,1964958,1965255
"5860","PA14_73060",186,1965256,1965441
"5861","PA14_73070",445,1965442,1965886
"5862","PA14_73090",414,1965887,1966300
"5863","PA14_73100",132,1966301,1966432
"5864","PA14_73110",674,1966433,1967106
"5865","PA14_73120",319,1967107,1967425
